Trial,time,PositionX,PositionY,PositionZ,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.02,-7.977767,-0.005293787,10,0.07431363,1,5,5
1,0.04,-7.946003,-0.005293787,10,0.07350253,1,5,5
1,0.06,-7.91424,-0.005293787,10,0.07322902,1,5,5
1,0.08,-7.87189,-0.01058757,10,0.06672376,1,5,5
1,0.09999999,-7.840127,-0.01058757,10,0,1,5,5
1,0.12,-7.808364,-0.01058757,10,0.06665515,1,5,5
1,0.14,-7.781896,-0.01058757,10,0,1,5,5
1,0.16,-7.750133,-0.01058757,10,0.06951489,1,5,5
1,0.18,-7.723663,-0.01058757,10,0,1,5,5
1,0.2,-7.697195,-0.01058757,10,0.07682085,1,5,5
1,0.22,-7.681313,-0.01058757,10,0,1,5,5
1,0.24,-7.654844,-0.005293787,10,0,1,5,5
1,0.26,-7.644256,0,10,0,1,5,5
1,0.28,-7.617787,0,10,0.09085456,1,5,5
1,0.3,-7.596612,0.005294085,10,0,1,5,5
1,0.32,-7.570143,0.01058757,10,0,1,5,5
1,0.34,-7.543674,0.01588166,10,0.1168926,1,5,5
1,0.36,-7.517206,0.02117515,10,0,1,5,5
1,0.38,-7.506618,0.02117515,10,0,1,5,5
1,0.4,-7.490736,0.02117515,10,0,1,5,5
1,0.42,-7.480148,0.02117515,10,0,1,5,5
1,0.4400001,-7.448386,0.02117515,10,0.1404691,1,5,5
1,0.4600001,-7.432504,0.02117515,10,0,1,5,5
1,0.4800001,-7.400741,0.02117515,10,0,1,5,5
1,0.5000001,-7.379566,0.02117515,10,0.1604486,1,5,5
1,0.52,-7.331922,0.01058757,10,0,1,5,5
1,0.54,-7.289572,0,10,0.1692523,1,5,5
1,0.56,-7.220752,-0.01588136,10,0.1818375,1,5,5
1,0.58,-7.183695,-0.03176272,10,0,1,5,5
1,0.6,-7.114876,-0.05293816,10,0.1920282,1,5,5
1,0.6199999,-7.056644,-0.07411331,10,0.2041088,1,5,5
1,0.6399999,-6.982531,-0.1111698,10,0,1,5,5
1,0.6599999,-6.934886,-0.1323453,10,0.2053696,1,5,5
1,0.6799999,-6.876654,-0.164108,10,0.1985186,1,5,5
1,0.6999999,-6.844892,-0.1852831,10,0.1862362,1,5,5
1,0.7199998,-6.791954,-0.2170461,10,0.1484013,1,5,5
1,0.7399998,-6.744309,-0.2541026,10,0,1,5,5
1,0.7599998,-6.691371,-0.2911595,10,0.05803543,1,5,5
1,0.7799998,-6.659609,-0.3176284,10,0,1,5,5
1,0.7999998,-6.611964,-0.3546849,10,0,1,5,5
1,0.8199998,-6.574908,-0.3917417,10,0,1,5,5
1,0.8399997,-6.527263,-0.4446799,10,0,1,5,5
1,0.8599997,-6.495501,-0.4711488,10,0,1,5,5
1,0.8799997,-6.458443,-0.5134991,10,0,1,5,5
1,0.8999997,-6.437268,-0.5346745,10,0,1,5,5
1,0.9199997,-6.405506,-0.5664372,10,0,1,5,5
1,0.9399996,-6.379036,-0.5929062,10,0,1,5,5
1,0.9599996,-6.34198,-0.6352568,10,0,1,5,5
1,0.9799996,-6.315511,-0.6564319,10,0,1,5,5
1,0.9999996,-6.27316,-0.6934887,10,0,1,5,5
1,1.02,-6.251986,-0.7146639,10,0,1,5,5
1,1.04,-6.209635,-0.7411328,10,0,1,5,5
1,1.06,-6.199047,-0.7464266,10,0,1,5,5
